symbol,timestamp_est,open,high,low,close,volume,trade_count,vwap
QQQ,2022-11-03T00:00:00-04:00,262.85,264.48,260.16,260.48,1243492,9451,262.183212
QQQ,2022-11-04T00:00:00-04:00,265.61,266.45,259.09,264.65,1327590,9844,262.474099
QQQ,2022-11-07T00:00:00-05:00,265.78,268.14,263.58,267.62,657970,6271,266.1469
QQQ,2022-11-08T00:00:00-05:00,269.2,272.85,265.53,269.51,1151251,8931,269.518843
QQQ,2022-11-09T00:00:00-05:00,267.77,268.52,263.03,263.24,867623,6716,265.648917
QQQ,2022-11-10T00:00:00-05:00,276.11,283.02,273.91,282.65,1524015,10039,279.122969
QQQ,2022-11-11T00:00:00-05:00,282.73,288.64,281.25,287.96,1035609,11451,286.292855
QQQ,2022-11-14T00:00:00-05:00,285.88,289.17,284.61,285.225,862880,7963,286.767625
QQQ,2022-11-15T00:00:00-05:00,292.34,293.21,285.99,289.4,769473,7933,290.512305
QQQ,2022-11-16T00:00:00-05:00,287.19,287.735,284.63,285.415,605323,7045,285.959088
QQQ,2022-11-17T00:00:00-05:00,280.89,286.3,280.79,284.83,1062137,6590,283.685444
QQQ,2022-11-18T00:00:00-05:00,287.88,287.96,282.36,284.81,602097,5062,284.277453
QQQ,2022-11-21T00:00:00-05:00,283.41,284.57,281.05,281.82,440401,3235,282.2183
QQQ,2022-11-22T00:00:00-05:00,282.79,286.105,280.49,285.935,595784,5779,283.818539
QQQ,2022-11-23T00:00:00-05:00,285.98,289.39,285.795,288.79,524320,5047,288.060157
QQQ,2022-11-25T00:00:00-05:00,287.27,287.88,286.51,286.85,203830,2204,287.128483
QQQ,2022-11-28T00:00:00-05:00,284.69,286.94,281.79,282.65,464348,5102,284.068304
QQQ,2022-11-29T00:00:00-05:00,282.79,283.31,279.17,280.54,479725,4436,280.846439
QQQ,2022-11-30T00:00:00-05:00,280.85,293.43,279.99,293.43,1019112,6981,287.939238
QQQ,2022-12-01T00:00:00-05:00,293.65,295.6,290.97,293.82,663700,6941,293.451935
QQQ,2022-12-02T00:00:00-05:00,288.56,293.395,288.39,292.62,703758,6405,290.923764
QQQ,2022-12-05T00:00:00-05:00,290.42,291.67,286.18,287.56,646415,6229,288.369318
QQQ,2022-12-06T00:00:00-05:00,287.41,287.58,280.265,281.79,644216,7078,282.655263
QQQ,2022-12-07T00:00:00-05:00,280.36,282.55,278.88,280.42,432457,4490,280.489902
QQQ,2022-12-08T00:00:00-05:00,281.88,284.795,279.81,283.97,562920,4169,283.381074
QQQ,2022-12-09T00:00:00-05:00,282.85,285.605,281.65,282.08,409336,4115,284.077021
QQQ,2022-12-12T00:00:00-05:00,282.19,285.6,281.18,285.6,405100,4554,283.353052
QQQ,2022-12-13T00:00:00-05:00,296.78,296.81,286.03,288.64,688520,6160,290.717195
QQQ,2022-12-14T00:00:00-05:00,288.04,291.35,283.32,286.44,717007,6475,287.954362
QQQ,2022-12-15T00:00:00-05:00,282.23,282.91,275.71,276.85,940130,8297,277.789299
QQQ,2022-12-16T00:00:00-05:00,276.2,277.76,272.65,274.19,764887,5881,274.452232
QQQ,2022-12-19T00:00:00-05:00,273.87,273.87,268.5,269.91,481125,4034,270.431386
QQQ,2022-12-20T00:00:00-05:00,268.565,271.265,266.98,269.55,480087,3778,269.559148
QQQ,2022-12-21T00:00:00-05:00,270.64,274.77,269.75,273.55,483162,4405,273.05473
QQQ,2022-12-22T00:00:00-05:00,270.26,270.46,262.51,266.79,917819,6721,265.585823
QQQ,2022-12-23T00:00:00-05:00,265.41,268,263.66,267.34,280505,2975,265.936597
QQQ,2022-12-27T00:00:00-05:00,266.78,266.78,263.125,263.46,577382,4480,264.485088
QQQ,2022-12-28T00:00:00-05:00,263.19,265.36,259.745,260.04,1131232,5513,261.75078
QQQ,2022-12-29T00:00:00-05:00,262.99,267.4,262.28,266.475,865585,6225,266.210784
QQQ,2022-12-30T00:00:00-05:00,263.35,266.37,262.34,266.37,524404,5421,264.137102
QQQ,2023-01-03T00:00:00-05:00,268.63,270.09,262.32,264.49,402071,5488,264.530346
QQQ,2023-01-04T00:00:00-05:00,266.7,267.395,262.6,265.76,654650,5874,265.251673
QQQ,2023-01-05T00:00:00-05:00,263.97,264.065,261.29,261.58,510243,5270,262.486769
QQQ,2023-01-06T00:00:00-05:00,263.295,269.9,260.38,268.71,652106,5800,266.613627
QQQ,2023-01-09T00:00:00-05:00,270.84,275.29,269.935,270.45,719596,6163,273.102363
QQQ,2023-01-10T00:00:00-05:00,269.48,272.88,269,272.88,423201,4918,271.365114
QQQ,2023-01-11T00:00:00-05:00,274.03,277.66,273.165,277.56,599239,5831,275.84366
QQQ,2023-01-12T00:00:00-05:00,278.34,279.975,273.76,279.08,676105,7437,278.01144
QQQ,2023-01-13T00:00:00-05:00,276.43,281.2,276.37,280.94,409279,3392,279.53534
QQQ,2023-01-17T00:00:00-05:00,280.85,282.83,279.67,281.445,475395,7205,281.229368
QQQ,2023-01-18T00:00:00-05:00,283.17,284.66,277.685,277.805,603389,7249,279.753074
QQQ,2023-01-19T00:00:00-05:00,276.11,277.37,273.96,275,492278,5195,275.734703
QQQ,2023-01-20T00:00:00-05:00,276.68,283.01,275.82,282.84,736764,7560,280.224461
QQQ,2023-01-23T00:00:00-05:00,283.54,290.2,282.75,289.1,930018,7079,288.072789
QQQ,2023-01-24T00:00:00-05:00,287.5,289.47,286.78,288.46,574001,7000,288.27005
QQQ,2023-01-25T00:00:00-05:00,283.72,288.32,281.21,287.58,642275,6397,284.831893
QQQ,2023-01-26T00:00:00-05:00,291.39,293.51,288.56,293.485,623970,5917,291.559763
QQQ,2023-01-27T00:00:00-05:00,292.08,298.235,292,296.16,718088,6191,295.920693
QQQ,2023-01-30T00:00:00-05:00,292.84,294.37,289.92,290.01,780744,5685,291.428908
QQQ,2023-01-31T00:00:00-05:00,290.39,294.72,290.24,294.68,561792,5163,292.785616
QQQ,2023-02-01T00:00:00-05:00,294.42,303.3,292.39,301.02,687618,6285,297.139514
QQQ,2023-02-02T00:00:00-05:00,307.56,313.665,306.8,311.75,1111955,9886,310.086637
QQQ,2023-02-03T00:00:00-05:00,304.89,312.315,304.56,306.15,874599,8147,308.211903
QQQ,2023-02-06T00:00:00-05:00,303.5,305.84,302.25,303.63,540966,6124,304.048972
QQQ,2023-02-07T00:00:00-05:00,303.48,311,302.33,310.045,757292,6308,306.491385
QQQ,2023-02-08T00:00:00-05:00,308.48,309.45,303.69,304.46,658666,7212,305.438262
QQQ,2023-02-09T00:00:00-05:00,308.915,308.97,300.23,301.61,716676,8037,303.853821
QQQ,2023-02-10T00:00:00-05:00,299.49,301.54,297.26,299.71,790502,7242,299.245181
QQQ,2023-02-13T00:00:00-05:00,301.1,305.06,299.93,304.495,556479,4894,303.53223
QQQ,2023-02-14T00:00:00-05:00,302.91,307.69,300.93,306.71,736026,7405,304.817402
QQQ,2023-02-15T00:00:00-05:00,304.9,309.25,304.29,309.25,611154,6982,307.147496
QQQ,2023-02-16T00:00:00-05:00,304.36,308.37,303.15,303.18,676499,5823,305.94069
QQQ,2023-02-17T00:00:00-05:00,301.07,301.76,298.13,301.09,780930,6840,299.985069
QQQ,2023-02-21T00:00:00-05:00,297.21,298.71,293.895,293.93,729607,6655,295.662506
QQQ,2023-02-22T00:00:00-05:00,294.73,296.09,292.6,294.14,587105,5977,294.247353
QQQ,2023-02-23T00:00:00-05:00,297.96,298.1,292.57,296.88,660736,6510,295.67307
QQQ,2023-02-24T00:00:00-05:00,291.44,292.88,290.05,291.79,692195,6466,291.190596
QQQ,2023-02-27T00:00:00-05:00,295.21,296.44,293.35,293.96,410046,4379,294.511748
QQQ,2023-02-28T00:00:00-05:00,293.3,296.07,293.04,293.56,438130,4154,294.436867
QQQ,2023-03-01T00:00:00-05:00,293.06,293.9,290.24,291.03,509452,3891,291.561929
QQQ,2023-03-02T00:00:00-05:00,288.6,294.43,288.38,293.69,591513,6660,291.536963
QQQ,2023-03-03T00:00:00-05:00,295.45,299.92,294.89,299.71,589148,5387,297.817496
QQQ,2023-03-06T00:00:00-05:00,301.1,303.98,299.83,300.03,686198,6317,301.651689
QQQ,2023-03-07T00:00:00-05:00,300.02,301.01,295.72,296.36,904425,8680,297.743325
QQQ,2023-03-08T00:00:00-05:00,296.78,298.42,294.965,297.83,740976,7553,296.910881
QQQ,2023-03-09T00:00:00-05:00,298.31,300.95,291.86,292.6,1149064,10079,295.856684
QQQ,2023-03-10T00:00:00-05:00,292.78,294.34,287.47,288.54,1074211,11824,290.020946
QQQ,2023-03-13T00:00:00-04:00,286.66,294.44,285.24,290.7,1050955,10700,291.386976
QQQ,2023-03-14T00:00:00-04:00,294.38,297.93,293.46,297.35,857947,8978,296.063147
QQQ,2023-03-15T00:00:00-04:00,294.49,299.235,293.27,298.85,1034085,11449,296.122644
QQQ,2023-03-16T00:00:00-04:00,298,307.17,297.255,306.8,1069409,10243,304.21043
QQQ,2023-03-17T00:00:00-04:00,306.7,309.08,303.43,305.32,888285,8900,305.54122
QQQ,2023-03-20T00:00:00-04:00,304.3,306.29,302.01,305.74,769090,8589,304.311419
QQQ,2023-03-21T00:00:00-04:00,307.93,310.74,306.41,310.23,618504,5990,308.43764
QQQ,2023-03-22T00:00:00-04:00,310.25,315.19,305.95,306.05,821367,8915,311.041363
QQQ,2023-03-23T00:00:00-04:00,309.89,314.08,307.06,309.72,1009362,8234,310.691585
QQQ,2023-03-24T00:00:00-04:00,309.17,310.965,307.02,310.95,705942,7136,309.024916
QQQ,2023-03-27T00:00:00-04:00,311.645,312.645,307.91,308.68,724433,6590,309.663507
QQQ,2023-03-28T00:00:00-04:00,308.16,308.16,304.78,307.14,717556,8019,306.132206
QQQ,2023-03-29T00:00:00-04:00,310.9,313.29,310.07,312.73,986317,10318,311.79301
QQQ,2023-03-30T00:00:00-04:00,315.23,316.29,313.94,315.69,1302146,10808,315.174721
QQQ,2023-03-31T00:00:00-04:00,315.92,321.16,315.66,320.83,1015000,10013,318.960621
QQQ,2023-04-03T00:00:00-04:00,318.75,320.39,317.48,320.17,812455,9227,318.959931
QQQ,2023-04-04T00:00:00-04:00,320.62,321.63,317.83,319.105,712960,7572,319.392063
QQQ,2023-04-05T00:00:00-04:00,318.03,318.23,314.07,315.83,1091031,9268,315.793989
QQQ,2023-04-06T00:00:00-04:00,314.19,318.54,312.88,318.11,789099,7882,316.394797
QQQ,2023-04-10T00:00:00-04:00,315.08,317.87,313.25,317.77,726034,6984,315.651991
QQQ,2023-04-11T00:00:00-04:00,317.8,317.8,315.36,315.79,569251,7534,316.289928
QQQ,2023-04-12T00:00:00-04:00,317.84,318.4,312.57,312.95,926466,9556,315.18095
QQQ,2023-04-13T00:00:00-04:00,314.85,319.65,314.66,319.24,853232,8958,317.876585
QQQ,2023-04-14T00:00:00-04:00,317.57,320.33,315.64,318.59,946837,8829,317.738084
QQQ,2023-04-17T00:00:00-04:00,318.17,319.185,316.15,318.77,658395,7006,317.74573
QQQ,2023-04-18T00:00:00-04:00,321.05,321.36,317.65,318.85,632097,6431,318.99268
QQQ,2023-04-19T00:00:00-04:00,316.29,319.64,316.28,318.77,548971,5532,318.365593
QQQ,2023-04-20T00:00:00-04:00,315.62,319.26,314.975,316.29,976407,9314,316.985804
QQQ,2023-04-21T00:00:00-04:00,315.85,317.39,314.13,316.66,575491,6540,316.059502
QQQ,2023-04-24T00:00:00-04:00,316.33,317.72,313.74,315.91,674098,6608,315.456067
QQQ,2023-04-25T00:00:00-04:00,314.28,314.97,309.92,309.92,780313,7395,311.998926
QQQ,2023-04-26T00:00:00-04:00,313.4,314.935,311.34,311.88,853164,8514,312.912488
QQQ,2023-04-27T00:00:00-04:00,315.74,320.85,315.05,320.37,1196713,10932,318.688183
QQQ,2023-04-28T00:00:00-04:00,319.98,322.615,318.98,322.61,1189235,10129,321.014348
QQQ,2023-05-01T00:00:00-04:00,322.09,323.58,321.11,322.205,703067,6185,322.317465
QQQ,2023-05-02T00:00:00-04:00,322.12,322.42,317.69,319.26,813866,7994,319.489823
QQQ,2023-05-03T00:00:00-04:00,319.75,322.38,317.2,317.355,490092,4970,319.571684
QQQ,2023-05-04T00:00:00-04:00,317.04,318.21,315.15,316.19,705119,8405,316.584691
QQQ,2023-05-05T00:00:00-04:00,318.36,323.74,318.11,322.89,869794,7407,321.739144
QQQ,2023-05-08T00:00:00-04:00,322.44,324.03,321.34,323.72,364890,4192,322.877354
QQQ,2023-05-09T00:00:00-04:00,322.105,322.82,321.35,321.56,438908,4206,321.878995
QQQ,2023-05-10T00:00:00-04:00,324.12,326.01,321.62,325.2,901207,6590,324.371817
