symbol,timestamp_est,open,high,low,close,volume,trade_count,vwap
SPY,2020-12-10T00:00:00-05:00,365.375,367.8,364.45,366.67,943872,5492,366.77265
SPY,2020-12-11T00:00:00-05:00,364.96,366.58,363.29,366.23,633441,5364,365.093898
SPY,2020-12-14T00:00:00-05:00,368.61,369.76,364.52,364.68,840050,5749,366.932511
SPY,2020-12-15T00:00:00-05:00,367.44,369.57,365.92,369.57,853271,5527,368.096333
SPY,2020-12-16T00:00:00-05:00,369.84,371.14,368.92,370.1,586993,4650,370.114642
SPY,2020-12-17T00:00:00-05:00,371.95,372.43,371.055,372.18,812657,7213,371.833988
SPY,2020-12-18T00:00:00-05:00,370.99,371.145,367.055,369.11,1382373,10863,368.875129
SPY,2020-12-21T00:00:00-05:00,364.97,368.73,362.1,367.86,779901,6005,366.164144
SPY,2020-12-22T00:00:00-05:00,368.2,368.325,366.115,367.1,969603,5531,367.163551
SPY,2020-12-23T00:00:00-05:00,368.27,369.6,367.41,367.58,500024,4328,368.814262
SPY,2020-12-24T00:00:00-05:00,368.09,368.99,367.47,368.98,170257,1570,368.412211
SPY,2020-12-28T00:00:00-05:00,371.77,372.575,371.11,372.13,298759,3899,371.993758
SPY,2020-12-29T00:00:00-05:00,373.77,373.99,370.87,371.46,720211,5000,371.93142
SPY,2020-12-30T00:00:00-05:00,372.34,373.08,371.6,371.99,410703,3045,372.320038
SPY,2020-12-31T00:00:00-05:00,371.8,374.64,371.25,373.85,1056576,8638,373.304402
SPY,2021-01-04T00:00:00-05:00,375.3,375.43,364.87,368.86,1303127,9398,368.598424
SPY,2021-01-05T00:00:00-05:00,368.27,372.435,368.25,371.36,662135,6890,370.459697
SPY,2021-01-06T00:00:00-05:00,369.52,376.96,369.19,373.64,1592371,9120,374.370376
SPY,2021-01-07T00:00:00-05:00,376.13,379.87,375.92,378.96,911285,6520,378.444949
SPY,2021-01-08T00:00:00-05:00,380.58,381.45,377.11,381.24,591705,5229,379.93323
SPY,2021-01-11T00:00:00-05:00,377.87,380.54,377.73,378.83,577420,6333,379.035423
SPY,2021-01-12T00:00:00-05:00,378.9,379.84,376.4,378.74,577676,5382,378.702141
SPY,2021-01-13T00:00:00-05:00,378.7,380.855,377.87,379.79,526284,5325,379.733163
SPY,2021-01-14T00:00:00-05:00,380.68,381.12,378.105,378.52,483295,4272,379.685156
SPY,2021-01-15T00:00:00-05:00,376.72,377.57,373.785,375.66,872509,6029,375.958147
SPY,2021-01-19T00:00:00-05:00,378.35,379.225,376.845,378.6,569045,5797,378.378852
SPY,2021-01-20T00:00:00-05:00,381.105,384.79,380.74,383.84,609604,6369,383.232678
SPY,2021-01-21T00:00:00-05:00,384.48,384.94,383.25,384.17,411993,4009,384.296147
SPY,2021-01-22T00:00:00-05:00,382.25,384.06,381.89,382.81,642368,6401,383.167958
SPY,2021-01-25T00:00:00-05:00,383.67,384.76,378.46,384.41,744617,5506,382.37124
SPY,2021-01-26T00:00:00-05:00,385.405,385.81,383.56,383.73,602355,5238,384.427448
SPY,2021-01-27T00:00:00-05:00,380.23,380.25,372.04,374.4,2605623,14576,375.974241
SPY,2021-01-28T00:00:00-05:00,376.35,381.91,376.12,377.49,1816987,9134,379.536009
SPY,2021-01-29T00:00:00-05:00,375.6,376.59,368.38,370.01,2590391,12908,371.893243
SPY,2021-02-01T00:00:00-05:00,373.81,377.34,371.48,376.19,988296,8228,375.36953
SPY,2021-02-02T00:00:00-05:00,379.64,383.165,379.625,381.39,1071995,7187,382.131387
SPY,2021-02-03T00:00:00-05:00,382.49,383.68,380.5,381.86,848653,6542,382.500516
SPY,2021-02-04T00:00:00-05:00,383.02,386.21,382.785,386.16,820106,7601,384.798299
SPY,2021-02-05T00:00:00-05:00,388.2,388.46,386.485,387.65,728912,7983,387.600523
SPY,2021-02-08T00:00:00-05:00,389.37,390.54,388.36,390.49,696140,7012,389.417992
SPY,2021-02-09T00:00:00-05:00,389.63,390.89,389.22,390.26,734096,9635,390.316152
SPY,2021-02-10T00:00:00-05:00,392.11,392.24,387.51,390.09,889354,8830,389.928755
SPY,2021-02-11T00:00:00-05:00,391.32,391.69,388.12,390.7,639771,5834,390.193411
SPY,2021-02-12T00:00:00-05:00,389.845,392.885,389.8,392.6,704724,6643,391.511845
SPY,2021-02-16T00:00:00-05:00,393.95,394.15,391.58,392.29,724095,7211,392.905427
SPY,2021-02-17T00:00:00-05:00,390.41,392.63,389.38,392.4,586564,5942,391.068497
SPY,2021-02-18T00:00:00-05:00,389.56,391.49,387.75,390.75,811480,7043,389.975394
SPY,2021-02-19T00:00:00-05:00,392.15,392.36,389.57,390.05,1035965,8099,390.843255
SPY,2021-02-22T00:00:00-05:00,387.07,389.6,386.795,387.14,979219,7131,387.866988
SPY,2021-02-23T00:00:00-05:00,384.66,388.92,380.24,387.36,1834098,11825,385.142361
SPY,2021-02-24T00:00:00-05:00,386.3,392.21,385.285,391.76,1338847,10247,390.047602
SPY,2021-02-25T00:00:00-05:00,390.46,391.84,380.79,382.32,2548620,13078,384.949976
SPY,2021-02-26T00:00:00-05:00,384.36,385.54,378.26,380.31,1722012,11188,382.553993
SPY,2021-03-01T00:00:00-05:00,385.66,390.9,385.63,389.5,1443159,10518,388.790672
SPY,2021-03-02T00:00:00-05:00,389.815,390.01,386,386.5,954034,6976,388.236727
SPY,2021-03-03T00:00:00-05:00,385.77,386.83,381.315,381.43,1492972,10300,384.011774
SPY,2021-03-04T00:00:00-05:00,381.21,383.97,371.9,376.74,2838147,14604,377.847713
SPY,2021-03-05T00:00:00-05:00,380.46,384.745,372.65,383.61,1970423,11103,378.955355
SPY,2021-03-08T00:00:00-05:00,384.71,387.68,381.44,381.59,954155,7672,384.70961
SPY,2021-03-09T00:00:00-05:00,385.84,389.895,385.36,386.97,1247029,10871,388.396297
SPY,2021-03-10T00:00:00-05:00,389.72,391.33,388.2,389.51,967881,8533,389.984871
SPY,2021-03-11T00:00:00-05:00,392.31,395.62,391.75,393.55,911711,10260,393.951898
SPY,2021-03-12T00:00:00-05:00,392.07,394.2,391.21,394,864792,7742,392.729607
SPY,2021-03-15T00:00:00-04:00,394.34,396.68,392.045,396.485,825333,8737,394.268113
SPY,2021-03-16T00:00:00-04:00,397.15,397.83,395.085,395.98,876269,6533,396.657512
SPY,2021-03-17T00:00:00-04:00,394.53,398.11,393.38,397.28,919078,6349,395.765479
SPY,2021-03-18T00:00:00-04:00,394.47,396.69,390.92,391.49,1025836,7832,393.698038
SPY,2021-03-19T00:00:00-04:00,389.89,391.55,387.155,389.48,1015729,6228,390.094623
SPY,2021-03-22T00:00:00-04:00,390.13,394.06,390.075,392.58,596841,5301,392.509833
SPY,2021-03-23T00:00:00-04:00,391.905,393.415,388.675,389.6,929124,7674,391.137546
SPY,2021-03-24T00:00:00-04:00,391,392.74,387.5,387.5,941797,8557,390.403329
SPY,2021-03-25T00:00:00-04:00,385.91,390.525,383.94,389.62,1147872,7623,387.399348
SPY,2021-03-26T00:00:00-04:00,390.94,396.36,390.31,395.88,994962,7955,392.57023
SPY,2021-03-29T00:00:00-04:00,394.44,396.74,392.83,395.75,947371,6692,395.111693
SPY,2021-03-30T00:00:00-04:00,394.42,395.44,393.07,394.87,865981,7941,394.254714
SPY,2021-03-31T00:00:00-04:00,395.35,397.995,395.33,396.11,1290126,10782,396.998044
SPY,2021-04-01T00:00:00-04:00,398.37,400.665,398.23,400.54,1012758,9057,399.347833
SPY,2021-04-05T00:00:00-04:00,403.55,406.935,403.42,406.31,859965,9520,405.788408
SPY,2021-04-06T00:00:00-04:00,405.76,407.215,405.41,406.08,679087,6666,406.409386
SPY,2021-04-07T00:00:00-04:00,405.94,406.95,405.51,406.6,603106,5572,406.346834
SPY,2021-04-08T00:00:00-04:00,407.92,408.57,406.94,408.54,802416,7033,408.02479
SPY,2021-04-09T00:00:00-04:00,408.39,411.66,408.29,411.44,980710,9123,409.793572
SPY,2021-04-12T00:00:00-04:00,410.88,411.92,410.24,411.57,811368,7144,411.125529
SPY,2021-04-13T00:00:00-04:00,411.52,413.525,411.145,412.73,511643,4939,412.200916
SPY,2021-04-14T00:00:00-04:00,412.83,413.94,410.875,411.24,749857,6313,412.408549
SPY,2021-04-15T00:00:00-04:00,413.73,416.16,413.7,415.7,813779,7051,415.053623
SPY,2021-04-16T00:00:00-04:00,417.23,417.905,415.74,417.3,810912,6484,416.976317
SPY,2021-04-19T00:00:00-04:00,416.24,416.725,413.84,415.32,709059,6656,414.953205
SPY,2021-04-20T00:00:00-04:00,413.91,414.665,410.62,412.19,908224,6980,412.303845
SPY,2021-04-21T00:00:00-04:00,411.5,416.25,411.37,416.07,734383,7497,414.695619
SPY,2021-04-22T00:00:00-04:00,415.88,416.76,411.15,412.34,1072524,8795,413.765556
SPY,2021-04-23T00:00:00-04:00,412.85,418.23,412.805,416.73,1237723,8439,416.685596
SPY,2021-04-26T00:00:00-04:00,417.42,418.22,416.99,417.5,814495,6720,417.774936
SPY,2021-04-27T00:00:00-04:00,417.91,418.135,416.41,417.36,580474,5984,417.351241
SPY,2021-04-28T00:00:00-04:00,417.81,419,416.94,417.36,657403,5274,417.731213
SPY,2021-04-29T00:00:00-04:00,420.39,420.71,416.54,420.04,775821,5487,418.700145
SPY,2021-04-30T00:00:00-04:00,417.62,418.53,416.38,417.33,848706,8859,417.353562
SPY,2021-05-03T00:00:00-04:00,419.44,419.825,417.665,418.16,569791,5250,418.711277
SPY,2021-05-04T00:00:00-04:00,416.06,416.595,411.69,415.57,1053011,7824,413.929913
SPY,2021-05-05T00:00:00-04:00,417.32,417.62,415,415.72,588115,4896,416.427554
SPY,2021-05-06T00:00:00-04:00,415.8,419.21,413.68,418.99,875105,7130,416.783184
SPY,2021-05-07T00:00:00-04:00,419.92,422.81,419.2,422.06,807382,8042,421.924869
SPY,2021-05-10T00:00:00-04:00,422.63,422.63,417.82,417.96,771752,7139,420.427333
SPY,2021-05-11T00:00:00-04:00,413.1,415.25,410.1,414.22,1328251,10548,413.469334
SPY,2021-05-12T00:00:00-04:00,410.99,412.57,404.815,405.48,1339452,9646,407.700083
SPY,2021-05-13T00:00:00-04:00,407.22,412.34,407.12,410.28,1297974,10898,410.462475
SPY,2021-05-14T00:00:00-04:00,413.22,417.49,413.2,416.39,1183764,11059,415.988627
SPY,2021-05-17T00:00:00-04:00,415.37,416.38,413.41,415.46,736029,6679,414.895918
SPY,2021-05-18T00:00:00-04:00,415.8,415.99,411.81,412.04,790041,6539,414.649842
SPY,2021-05-19T00:00:00-04:00,406.9,411.02,405.34,410.99,1161669,9347,408.25663
SPY,2021-05-20T00:00:00-04:00,411.79,416.61,411.7,415.12,915218,7625,414.951182
SPY,2021-05-21T00:00:00-04:00,416.93,418.18,414.45,414.99,873628,9620,415.859064
SPY,2021-05-24T00:00:00-04:00,417.4,420.32,417.08,419.12,1109738,8108,419.432559
SPY,2021-05-25T00:00:00-04:00,420.34,420.7,417.63,418.29,624553,6049,418.720871
SPY,2021-05-26T00:00:00-04:00,418.94,419.61,417.785,419.04,649183,6422,418.863163
SPY,2021-05-27T00:00:00-04:00,420.17,420.7,419.13,419.33,959890,8606,419.762476
SPY,2021-05-28T00:00:00-04:00,421.02,421.245,419.8,420.08,635828,7310,420.632294
SPY,2021-06-01T00:00:00-04:00,422.58,422.69,419.22,419.63,680862,6269,420.42044
SPY,2021-06-02T00:00:00-04:00,420.27,421.185,419.3,420.32,628822,6446,420.130178
SPY,2021-06-03T00:00:00-04:00,418.05,419.99,416.33,418.77,771761,6307,418.634693
SPY,2021-06-04T00:00:00-04:00,420.77,422.915,420.72,422.59,910318,10189,422.119142
SPY,2021-06-07T00:00:00-04:00,422.63,422.765,421.2,422.22,991984,9535,421.83126
SPY,2021-06-08T00:00:00-04:00,423.18,423.19,420.425,422.26,625795,5708,422.171278
SPY,2021-06-09T00:00:00-04:00,423.18,423.24,421.45,421.58,472970,4919,422.417458
SPY,2021-06-10T00:00:00-04:00,422.98,424.62,421.64,423.54,588662,5527,423.599386
SPY,2021-06-11T00:00:00-04:00,424.2,424.4,422.845,424.38,527131,5009,423.593951
SPY,2021-06-14T00:00:00-04:00,424.43,425.29,423.1,425.29,646111,6329,423.723156
SPY,2021-06-15T00:00:00-04:00,425.45,425.45,423.56,424.51,570633,6146,424.364749
SPY,2021-06-16T00:00:00-04:00,424.7,424.83,419.97,422.04,855307,7025,422.345408
SPY,2021-06-17T00:00:00-04:00,421.64,423,419.35,422.02,1092378,10067,421.926271
SPY,2021-06-18T00:00:00-04:00,417.07,417.82,414.73,414.96,1353018,11986,416.529276
SPY,2021-06-21T00:00:00-04:00,416.83,421.05,415.965,420.76,1152420,10379,419.718198
SPY,2021-06-22T00:00:00-04:00,420.86,423.97,420.17,423.02,897093,7159,422.448429
SPY,2021-06-23T00:00:00-04:00,423.19,424.03,422.55,422.64,771762,5632,423.269164
SPY,2021-06-24T00:00:00-04:00,424.87,425.55,424.63,425.05,843012,6833,425.136066
SPY,2021-06-25T00:00:00-04:00,425.9,427.08,425.59,426.61,1160440,8939,426.314154
SPY,2021-06-28T00:00:00-04:00,427.17,427.64,425.89,427.47,781623,7440,426.78568
SPY,2021-06-29T00:00:00-04:00,427.94,428.56,427.16,427.69,727546,6190,427.792406
SPY,2021-06-30T00:00:00-04:00,427.21,428.69,427.21,428.06,848270,7693,427.978234
SPY,2021-07-01T00:00:00-04:00,428.88,430.6,428.82,430.47,1015595,9231,429.904339
SPY,2021-07-02T00:00:00-04:00,431.66,434.095,431.33,433.82,860976,7747,432.822701
SPY,2021-07-06T00:00:00-04:00,433.86,434.01,430.01,432.855,820834,7621,432.044584
SPY,2021-07-07T00:00:00-04:00,433.67,434.76,431.52,434.48,881413,7371,433.797078
SPY,2021-07-08T00:00:00-04:00,428.73,431.72,427.57,430.9,1354797,8772,429.89267
SPY,2021-07-09T00:00:00-04:00,432.53,435.79,432.35,435.59,1256371,10074,434.741452
SPY,2021-07-12T00:00:00-04:00,435.42,437.26,435,437.12,1109626,9845,436.667239
SPY,2021-07-13T00:00:00-04:00,436.22,437.83,435.32,435.68,1100699,8970,436.418276
SPY,2021-07-14T00:00:00-04:00,437.405,437.91,434.94,436.34,958448,6214,436.469338
SPY,2021-07-15T00:00:00-04:00,434.87,435.52,432.77,434.745,1329473,8808,434.377259
SPY,2021-07-16T00:00:00-04:00,435.99,436.06,430.92,431.37,1661664,11170,433.127495
SPY,2021-07-19T00:00:00-04:00,426.19,426.67,422,424.6,2652205,17353,423.634665
SPY,2021-07-20T00:00:00-04:00,425.77,432.41,424.84,431.05,2078731,16750,430.807851
SPY,2021-07-21T00:00:00-04:00,432.34,434.7,432.17,434.49,1226597,10236,433.783358
SPY,2021-07-22T00:00:00-04:00,434.75,435.7,433.695,435.51,973538,8336,434.903192
SPY,2021-07-23T00:00:00-04:00,437.58,440.3,436.84,439.74,1153521,10194,439.231325
SPY,2021-07-26T00:00:00-04:00,439.3,441.03,439.26,440.98,773627,7047,440.299073
SPY,2021-07-27T00:00:00-04:00,439.8,439.82,436.01,438.97,1040709,9198,437.832103
SPY,2021-07-28T00:00:00-04:00,439.67,440.29,437.71,438.82,875428,6912,439.019235
SPY,2021-07-29T00:00:00-04:00,439.82,441.785,439.82,440.66,796963,7252,441.070378
SPY,2021-07-30T00:00:00-04:00,437.91,440.02,437.775,438.48,1095883,9215,438.566836
SPY,2021-08-02T00:00:00-04:00,440.34,440.88,437.305,437.6,1003205,7400,438.827373
SPY,2021-08-03T00:00:00-04:00,438.44,441.24,436.115,441.24,1031118,7976,438.896281
SPY,2021-08-04T00:00:00-04:00,439.76,440.37,438.77,439.01,891423,6654,439.57729
SPY,2021-08-05T00:00:00-04:00,440.27,441.83,439.9,441.72,726445,5944,440.879733
SPY,2021-08-06T00:00:00-04:00,442.11,442.89,441.85,442.52,711250,5492,442.385661
SPY,2021-08-09T00:00:00-04:00,442.46,442.77,441.31,442.19,595961,4965,442.123836
SPY,2021-08-10T00:00:00-04:00,442.63,443.43,441.92,442.67,674913,5564,442.672425
SPY,2021-08-11T00:00:00-04:00,443.75,443.87,442.62,443.76,749406,6508,443.396523
SPY,2021-08-12T00:00:00-04:00,443.61,445.24,442.66,445.08,768709,8126,444.00567
SPY,2021-08-13T00:00:00-04:00,445.61,445.91,445.14,445.91,576662,5670,445.526551
SPY,2021-08-16T00:00:00-04:00,444.54,447.09,442.88,446.99,1014355,8164,444.834251
SPY,2021-08-17T00:00:00-04:00,444.29,444.96,440.94,444,1293505,8298,443.007647
SPY,2021-08-18T00:00:00-04:00,442.94,444.6,438.92,439.295,1232736,6350,442.019388
SPY,2021-08-19T00:00:00-04:00,436.27,441.115,436.12,439.96,1395553,9272,439.151671
SPY,2021-08-20T00:00:00-04:00,440.24,443.7,439.745,443.37,900346,5930,442.677823
SPY,2021-08-23T00:00:00-04:00,445.17,448.22,445.17,447.29,960719,8032,447.437806
SPY,2021-08-24T00:00:00-04:00,448,448.54,447.44,447.94,774430,6905,448.138798
SPY,2021-08-25T00:00:00-04:00,448.17,449.43,447.79,448.925,666120,5174,448.920009
SPY,2021-08-26T00:00:00-04:00,448.63,448.82,446.16,446.32,1064115,7332,447.243464
SPY,2021-08-27T00:00:00-04:00,447.09,450.64,447.07,450.16,1141610,7665,449.71887
SPY,2021-08-30T00:00:00-04:00,450.99,453.04,450.77,452.22,757959,9056,452.392837
SPY,2021-08-31T00:00:00-04:00,452.13,452.48,450.95,451.61,916029,6930,451.706118
SPY,2021-09-01T00:00:00-04:00,452.61,453.11,451.55,451.715,926673,7975,452.316141
SPY,2021-09-02T00:00:00-04:00,453.33,454.03,451.915,453.22,761510,5703,452.89634
SPY,2021-09-03T00:00:00-04:00,452.01,453.63,451.55,453.05,794266,6780,452.935612
SPY,2021-09-07T00:00:00-04:00,452.685,452.685,450.755,451.5,832398,6934,451.656397
SPY,2021-09-08T00:00:00-04:00,450.88,451.63,448.87,450.93,694091,4849,450.435251
SPY,2021-09-09T00:00:00-04:00,450.78,452.52,448.73,448.95,996739,6692,450.190324
SPY,2021-09-10T00:00:00-04:00,451.12,451.475,445.315,445.53,1381172,8960,447.721671
SPY,2021-09-13T00:00:00-04:00,448.67,448.86,444.11,446.58,1608821,11219,445.930387
SPY,2021-09-14T00:00:00-04:00,448.18,448.29,443.25,444.2,1146914,9214,444.937672
SPY,2021-09-15T00:00:00-04:00,444.61,448.4,443.48,447.885,1510563,10238,446.721854
SPY,2021-09-16T00:00:00-04:00,447.31,448.305,444.02,447.17,1779594,13404,446.385393
SPY,2021-09-17T00:00:00-04:00,444.665,445.355,441.025,441.39,2162504,16963,442.25376
SPY,2021-09-20T00:00:00-04:00,434.88,436.55,428.86,434.01,2984272,16823,432.630769
SPY,2021-09-21T00:00:00-04:00,436.62,437.89,433.09,433.63,1247521,7303,435.276508
SPY,2021-09-22T00:00:00-04:00,436.1,440.02,435.075,437.85,1362000,9692,438.107562
SPY,2021-09-23T00:00:00-04:00,439.81,444.875,439.66,443.1,1392247,10042,443.410652
SPY,2021-09-24T00:00:00-04:00,441.35,444.665,441.25,443.89,868002,7602,443.465496
SPY,2021-09-27T00:00:00-04:00,442.63,444.035,441.94,442.66,1002093,6685,443.051114
SPY,2021-09-28T00:00:00-04:00,439.5,439.94,433,433.63,2517009,14608,435.096154
SPY,2021-09-29T00:00:00-04:00,435.16,437.03,433.87,434.35,1259918,7854,435.465761
SPY,2021-09-30T00:00:00-04:00,435.93,436.755,428.95,429.06,2595030,14814,432.215507
SPY,2021-10-01T00:00:00-04:00,431.02,436.01,427.255,434.24,2310457,13889,431.824784
SPY,2021-10-04T00:00:00-04:00,433,433.895,426.37,428.51,2759787,15227,428.42631
SPY,2021-10-05T00:00:00-04:00,430.21,435.485,429.41,432.99,1563300,8575,433.815114
SPY,2021-10-06T00:00:00-04:00,429.25,435.105,427.545,434.9,2736516,16546,431.707295
SPY,2021-10-07T00:00:00-04:00,438.36,441.66,438.205,438.53,1369868,9335,440.129378
SPY,2021-10-08T00:00:00-04:00,439.49,439.89,437.21,437.77,1316623,8537,438.479989
SPY,2021-10-11T00:00:00-04:00,437.15,440.23,434.66,434.66,1381463,7911,437.140574
SPY,2021-10-12T00:00:00-04:00,435.65,436.08,432.8,433.65,1831193,10879,434.401321
SPY,2021-10-13T00:00:00-04:00,434.74,435.96,431.69,435.17,1570296,10984,434.043588
SPY,2021-10-14T00:00:00-04:00,439.13,442.65,438.63,442.5,1702171,11662,441.441908
SPY,2021-10-15T00:00:00-04:00,444.925,446.26,444.09,445.84,1688757,12976,445.406805
SPY,2021-10-18T00:00:00-04:00,443.98,447.54,443.27,447.21,1250461,9080,446.4267
SPY,2021-10-19T00:00:00-04:00,448.91,450.7,448.295,450.7,1253397,10119,449.869027
SPY,2021-10-20T00:00:00-04:00,451.09,452.72,451.01,452.39,1065761,9407,452.029376
SPY,2021-10-21T00:00:00-04:00,451.72,453.815,451.31,453.55,961412,7588,452.520392
SPY,2021-10-22T00:00:00-04:00,453.11,454.62,451.08,453.09,1125046,8062,453.028701
SPY,2021-10-25T00:00:00-04:00,454.25,455.89,452.4,455.49,970934,8170,454.913914
SPY,2021-10-26T00:00:00-04:00,457.2,458.49,455.59,455.95,1401235,9568,457.050615
SPY,2021-10-27T00:00:00-04:00,456.44,457.15,453.87,453.89,1423600,13008,455.660298
SPY,2021-10-28T00:00:00-04:00,455.5,458.39,455.49,458.17,1078798,9127,457.370775
SPY,2021-10-29T00:00:00-04:00,455.85,459.55,455.56,459.14,1738283,12800,458.187401
SPY,2021-11-01T00:00:00-04:00,460.34,460.69,458.22,460.07,1133593,9749,459.335457
SPY,2021-11-02T00:00:00-04:00,460.27,462.2,460.1,461.87,1064404,8247,461.540658
SPY,2021-11-03T00:00:00-04:00,461.32,465.14,460.88,464.735,1133985,9383,462.887974
SPY,2021-11-04T00:00:00-04:00,465.38,466.99,465.03,466.87,1035074,8018,466.124119
SPY,2021-11-05T00:00:00-04:00,469.29,470.63,466.93,468.56,1053869,9807,469.15758
SPY,2021-11-08T00:00:00-05:00,469.75,470.21,468.245,468.95,572075,5354,469.141974
SPY,2021-11-09T00:00:00-05:00,469.54,469.565,465.885,467.37,980433,7731,467.057042
SPY,2021-11-10T00:00:00-05:00,465.56,467.36,462.07,463.69,1562659,11644,464.470075
SPY,2021-11-11T00:00:00-05:00,465.23,465.28,463.75,463.85,739921,5791,464.449757
SPY,2021-11-12T00:00:00-05:00,465.18,467.86,464.11,467.31,883752,6826,466.409255
SPY,2021-11-15T00:00:00-05:00,468.69,468.71,466.245,467.42,948862,9117,467.276591
SPY,2021-11-16T00:00:00-05:00,467.3,470.47,467.11,469.23,1161115,9411,469.450388
SPY,2021-11-17T00:00:00-05:00,469.02,469.18,467.51,468.15,875040,6668,468.305762
SPY,2021-11-18T00:00:00-05:00,469.29,469.995,466.38,469.68,1208367,9483,468.835892
SPY,2021-11-19T00:00:00-05:00,469.59,470.9,468.51,469,1182262,9396,469.466771
SPY,2021-11-22T00:00:00-05:00,470.88,473.53,467.38,467.45,1514257,11155,470.796731
SPY,2021-11-23T00:00:00-05:00,467.2,469.045,464.46,468.27,1724927,12691,466.733616
SPY,2021-11-24T00:00:00-05:00,466.15,469.54,465.22,469.39,1387007,10698,468.021458
SPY,2021-11-26T00:00:00-05:00,462.4,463.885,457.82,458.91,2310218,13466,460.111683
SPY,2021-11-29T00:00:00-05:00,464.07,466.55,461.73,464.64,2005303,13379,464.510657
SPY,2021-11-30T00:00:00-05:00,462.01,463.89,455.315,456.17,2483997,20408,458.28541
SPY,2021-12-01T00:00:00-05:00,461.64,464.66,450.33,450.44,3281099,23674,458.408442
SPY,2021-12-02T00:00:00-05:00,450.58,459.06,450.36,457.32,2440468,16897,456.140592
SPY,2021-12-03T00:00:00-05:00,459.18,460.27,448.94,453.43,2544503,18527,452.173346
SPY,2021-12-06T00:00:00-05:00,456.13,460.79,453.61,458.84,2296935,18932,458.527509
SPY,2021-12-07T00:00:00-05:00,464.41,468.87,464.36,468.29,2214138,17536,467.61497
SPY,2021-12-08T00:00:00-05:00,468.67,469.995,466.86,469.53,1358914,13660,468.616759
SPY,2021-12-09T00:00:00-05:00,468.13,469.1,466.15,466.37,1240904,11529,467.812327
SPY,2021-12-10T00:00:00-05:00,469.22,470.88,466.52,470.69,1279582,10432,469.000535
SPY,2021-12-13T00:00:00-05:00,470.33,470.56,466.35,466.69,1443330,10772,467.850843
SPY,2021-12-14T00:00:00-05:00,463.03,465.74,460.26,463.38,1666304,12066,462.509142
SPY,2021-12-15T00:00:00-05:00,463.48,470.855,460.81,470.58,2453008,14755,465.497597
SPY,2021-12-16T00:00:00-05:00,472.57,472.86,464.8,466.51,2398682,17728,468.781047
SPY,2021-12-17T00:00:00-05:00,461.63,464.705,458.07,459.85,1788722,13708,461.401094
SPY,2021-12-20T00:00:00-05:00,454.41,455.4,451.15,455.09,1951976,14381,453.457515
SPY,2021-12-21T00:00:00-05:00,458.73,463.205,456.33,463.06,1438023,11587,460.723953
SPY,2021-12-22T00:00:00-05:00,462.65,467.81,462.58,467.7,1186516,9319,466.007328
SPY,2021-12-23T00:00:00-05:00,468.75,472.18,468.65,470.59,1327872,11342,471.143722
SPY,2021-12-27T00:00:00-05:00,472.08,477.31,472.02,477.31,1048955,8929,475.665634
SPY,2021-12-28T00:00:00-05:00,477.72,478.8,476.07,476.885,981087,8876,477.150826
SPY,2021-12-29T00:00:00-05:00,476.97,478.51,475.94,477.48,798714,6824,477.364139
SPY,2021-12-30T00:00:00-05:00,478.05,479,475.69,476.18,1079839,8227,477.834086
SPY,2021-12-31T00:00:00-05:00,475.65,476.85,474.68,474.9,978337,8258,475.793025
SPY,2022-01-03T00:00:00-05:00,476.32,477.79,473.855,477.75,1096935,9223,476.620793
SPY,2022-01-04T00:00:00-05:00,479.21,479.98,475.62,477.47,1592794,13046,477.809342
SPY,2022-01-05T00:00:00-05:00,477.25,477.96,468.3,468.5,2124466,15201,472.860785
SPY,2022-01-06T00:00:00-05:00,467.83,470.795,465.43,467.95,1982217,14238,468.582614
SPY,2022-01-07T00:00:00-05:00,467.94,469.19,464.7,465.99,1237553,7165,467.082417
SPY,2022-01-10T00:00:00-05:00,462.72,465.71,456.61,465.57,2037795,13012,460.46473
SPY,2022-01-11T00:00:00-05:00,465.19,469.85,462.07,469.75,1182243,9525,466.498184
SPY,2022-01-12T00:00:00-05:00,471.625,473.18,468.99,471.1,823670,7772,471.119006
SPY,2022-01-13T00:00:00-05:00,472.33,472.83,463.45,464.79,1480043,11706,467.538884
SPY,2022-01-14T00:00:00-05:00,461.13,465.05,459.92,464.58,1526542,10672,462.664407
SPY,2022-01-18T00:00:00-05:00,459.7,459.91,455.34,456.5,1616692,11392,457.297943
SPY,2022-01-19T00:00:00-05:00,458.12,459.59,451.465,451.83,1615078,11797,455.678498
SPY,2022-01-20T00:00:00-05:00,453.67,458.73,446.275,446.58,1946911,12206,453.392314
SPY,2022-01-21T00:00:00-05:00,445.65,448.03,437.97,438.01,3155532,20766,442.227755
SPY,2022-01-24T00:00:00-05:00,432.07,440.36,420.83,440.09,3508516,23281,429.583216
SPY,2022-01-25T00:00:00-05:00,433.085,439.71,427.21,434.49,2831413,17362,433.398967
SPY,2022-01-26T00:00:00-05:00,440.945,444.01,428.88,433.11,2683341,17705,437.128716
SPY,2022-01-27T00:00:00-05:00,438.24,441.55,429.47,431.315,2283525,14775,434.252597
SPY,2022-01-28T00:00:00-05:00,432.71,441.99,427.83,441.95,2725224,18335,435.062255
SPY,2022-01-31T00:00:00-05:00,441.22,450.28,439.86,449.815,2210038,16792,446.737264
SPY,2022-02-01T00:00:00-05:00,450.7,453.6,446.95,452.87,1315722,10030,450.737248
